,job_title,min_salary,max_salary,city,state,company_name,company_industry,company_rating,bachelors,masters,phd
2275,"Data Engineer-Arlington, VA",83940,101403,Arlington,VA,"DirectViz Solutions, LLC",Information Technology,3.1,1,0,1
2276,Staff RDT&E Engineer / Scientist,0,0,Alexandria,VA,Applied Research Associates,Government,3.7,1,1,1
2277,Senior RDT&E Engineer / Scientist,0,0,Alexandria,VA,Applied Research Associates,Government,3.7,1,1,1
2278,Big Data Engineer,0,0,McLean,VA,Trigint Solutions,0,0,0,0,0
2279,Structural Biology Scientist II - WRAIR,56764,117773,Silver Spring,MD,Odyssey Systems,Business Services,3.9,0,0,1
2280,Senior Big Data Engineer/Developer,0,0,McLean,VA,"Iconma, L.L.C.",Business Services,4.1,0,1,0
2281,Senior Scientist,58919,129141,Bethesda,MD,Axle Informatics,Information Technology,3.8,0,1,1
2282,Physical Scientist,0,0,Reston,VA,US Geological Survey,Government,3.8,1,1,1
2283,Data Engineer,93074,111044,Fairfax,VA,ICF,Business Services,3.5,1,1,0
2284,Sr. Data Engineer,0,0,Washington,DC,Fracsys Inc,0,0,0,0,0
2285,Business Intelligence / Data Engineer,67038,84623,Herndon,VA,Amazon,Information Technology,3.9,0,0,0
2286,Big Data Engineer - Direct Candidates only (Independent),0,0,Rockville,MD,Tech Pro Inc.,Information Technology,4.1,0,0,0
2287,Physical Scientist (Program Director),96547,228925,Alexandria,VA,0tio0l Science Foundation,Government,4.1,0,1,1
2288,Associate Scientist 1 - Sterility,35308,80693,Rockville,MD,EMD Millipore,Biotech & Pharmaceuticals,3.2,1,1,0
2289,ISR Data Engineer,66318,75858,Arlington,VA,Redhorse Corporation,Information Technology,3.6,1,1,0
2290,"Senior Data Engineer - Python, AWS",0,0,Tysons,VA,RiskSpan,Fi0nce,4.4,1,1,0
2291,"Supervisory Environmental Scientist, ZP-0401-5 (Direct Hire)",45514,77712,Silver Spring,MD,Department Of Commerce,Government,3.6,1,1,0
2292,Environmental Scientist,37254,56359,Arlington,VA,AECOM,Business Services,3.3,1,0,0
2293,AWS Data Engineer,82829,93918,Arlington,VA,Infinitive Inc,Business Services,3.4,1,0,0
2294,Software Data Engineer,64474,121434,Bowie,MD,Inovalon,Information Technology,2.5,1,1,0
2295,Instrument Calibration Scientist/Engineers,0,0,College Park,MD,"Global Science &amp;amp; Technology, Inc.",Manufacturing,3.3,0,1,0
2296,EMF SAR/Imagery Scientist with Security Clearance,0,0,Springfield,VA,EMF Industries LLC,0,0,1,1,0
2297,Research Scientist - NGS Bioinformatics,40544,76199,Rockville,MD,PPD,Biotech & Pharmaceuticals,3.6,1,1,1
2298,Senior Data Science and AI/ML Specialist - US CIS R-SYNC (0919F),74843,86678,Arlington,VA,Redhorse Corporation,Information Technology,3.6,0,1,1
2299,Backend Developer/Data Engineer,0,0,Arlington,VA,NTS,0,3.4,1,1,0
2300,Biological Scientist,57610,72997,Washington,DC,BayFirst Solutions,Business Services,4.2,1,1,1
2301,Senior Data Engineer,91750,164081,McLean,VA,Cerebra Consulting Inc,Information Technology,4.6,1,1,0
2302,Chief Scientist Machine Learning,0,0,Arlington,VA,Leidos,Aerospace & Defense,3.4,0,0,0
2303,Support Scientist-Ocean Data Assimilation,40261,91137,College Park,MD,IM Systems Group,Business Services,3.5,0,1,0
2304,Atmospheric Scientist for Aviation Support Prediction,47916,104489,College Park,MD,Innovim,Aerospace & Defense,3.8,0,1,1
2305,Scientist II,89665,114646,Silver Spring,MD,Kikiktagruk Inupiat Corporation,0,0,0,1,1
2306,Data Engineer,0,0,Fairfax,VA,SMI Client,0,0,1,1,0
2307,Coupled Data Assimilation Developer,45423,83810,Greenbelt,MD,"Science Systems and Applications, Inc",Aerospace & Defense,3.9,0,0,1
2308,Data Science Fellow,0,0,Alexandria,VA,Øptimus Consulting,0,0,0,1,1
2309,Security Data Engineer,92357,157230,College Park,MD,BlueVoyant,0,4.2,1,1,0
2310,Hybrid Data Engineer/A0lyst (Clearance req'd),0,0,Arlington,VA,IST Research,Business Services,4,0,0,0
2311,Senior Associate Scientist - Sterility,125171,139680,Rockville,MD,Merck KGaA,Biotech & Pharmaceuticals,4,1,1,0
2312,SE&I GIS Scientist,49369,106046,Sterling,VA,BAE Systems USA,Aerospace & Defense,3.6,1,0,0
2313,Support Scientist,98763,109571,College Park,MD,"Global Science &amp;amp; Technology, Inc.",Manufacturing,3.3,1,1,0
2314,Data Engineer,0,0,Chantilly,VA,The Kemtah Group,0,0,1,0,0
2315,Computer Scientist,0,0,White Oak,MD,Air Education and Training Command,0,0,1,1,0
2316,Computer Scientist Level 2,122643,146773,Fort Meade,MD,CACI Inter0tio0l,Aerospace & Defense,3.5,0,0,0
2317,Associate Scientist 2,34415,78814,Rockville,MD,Merck KGaA,Biotech & Pharmaceuticals,4,1,1,0
2318,Cloud Data Engineer,108661,121684,Alexandria,VA,Axiologic Solutions,Aerospace & Defense,4.4,1,1,0
2319,Scientist/ Senior Scientist – Translatio0l Sciences,0,0,Gaithersburg,MD,"Salubris Biotherapeutics, Inc.",Biotech & Pharmaceuticals,0,0,1,1
2320,Research Scientist - Upstream Process Development,39440,75366,Rockville,MD,PPD,Biotech & Pharmaceuticals,3.6,1,1,0
2321,Data scientist (SME LEAD),68055,113450,Fort Meade,MD,Perspecta,Aerospace & Defense,3,0,1,1
2322,"Supervisory Environmental Scientist, ZP-0401-5 (Direct Hire)",0,0,Silver Spring,MD,Department Of Commerce,Government,3.6,1,1,0
2323,Instrument Calibration Scientist/Engineer,0,0,Lanham,MD,"Global Science &amp;amp; Technology, Inc.",Manufacturing,3.3,1,1,0
2324,NOA2010: Ocean Data Assimilation,50633,87305,College Park,MD,I.M. Systems Group,Business Services,3.5,0,1,0
2325,Aerosol Data Assimilation,27842,56870,College Park,MD,IMSG/NOAA,Business Services,3.5,0,1,0
2326,Scientist II (Electrophysiologist),0,0,Silver Spring,MD,Midnight Sun Technologies,0,0,0,0,0
2327,Data Engineer - TS/SCI with Polygraph Required,57935,105260,McLean,VA,LMI,Business Services,3.9,0,0,0
2328,Federal - Data Engineer - Senior,98506,180292,Arlington,VA,Solekai Systems Corp,Information Technology,4.2,0,0,0
2329,"Scientist (Virology & Molecular Biology), Customer Support",0,0,Rockville,MD,Vigene Biosciences,0,3.4,1,0,0
2330,Atmospheric Scientist for 3-4 Week Outlook,53639,114978,College Park,MD,Innovim,Aerospace & Defense,3.8,0,1,1
2331,"Scientist II, Flow Cytometry (Ma0gement)",59692,134301,Rockville,MD,"Champions Oncology, Inc.",Biotech & Pharmaceuticals,2.9,0,0,0
2332,Cloud Data Engineer,102231,119306,Arlington,VA,Pandera Systems,Information Technology,4.3,0,1,0
2333,DI Data Science Lead,118338,144117,McLean,VA,Leidos,Aerospace & Defense,3.4,0,0,0
2334,"Research Clinical Scientist, Silver Spring, MD, US ID",49140,83513,Silver Spring,MD,"Cherokee 0tion Businesses, LLC",Accounting & Legal,3.2,1,1,0
2335,Azure Data Engineer,76153,143773,Arlington,VA,Definitive Logic,Business Services,4.4,1,1,0
2336,"Engineer/Scientist III, Silver Spring, MD US ID",59242,125709,Silver Spring,MD,"Cherokee 0tion Businesses, LLC",Accounting & Legal,3.2,1,1,1
2337,Scientist (Downstream Process Development),52754,100259,Gaithersburg,MD,GAP Solutions Inc,Business Services,3.3,0,1,1
2338,Quantum Computing Scientist,80579,101625,Alexandria,VA,Applied Research Associates,Government,3.7,0,1,0
2339,Computer Scientist - Reconfigurable Computing,62423,144538,Arlington,VA,University of Southern California,Education,4.2,0,1,1
2340,SENIOR HUMAN CAPITAL DATA A0LYTICS,106068,128999,Bethesda,MD,Leidos,Aerospace & Defense,3.4,0,0,0
2341,Big Data Engineer,68248,117211,Springfield,VA,Huntington Ingalls Industries,Aerospace & Defense,3.7,1,1,0
2342,Data scientist SME,88809,145826,Reston,VA,NCI Information Systems Inc.,Information Technology,3.4,1,0,0
2343,Mid Level Data Engineer - TS/SCI or above required with Security Clearance,0,0,Springfield,VA,"RTI Consulting, LLC",Government,5,1,0,0
2344,"Data Engineer, Senior",100967,123589,Arlington,VA,Booz Allen Hamilton Inc.,Business Services,3.7,1,0,0
2345,Data Architect,131343,162377,Laurel,MD,Johns Hopkins University Applied Physics Laboratory,Aerospace & Defense,4.5,1,0,0
2346,"Sr Research Scientist, Alexandria, VA, US, ID",83659,168157,Alexandria,VA,"Cherokee 0tion Businesses, LLC",Accounting & Legal,3.2,0,0,1
2347,"Scientist, Preclinical Development (Pharmacology and Toxicology)",81794,105254,Rockville,MD,REGENXBIO Inc.,Biotech & Pharmaceuticals,4.1,0,1,1
2348,Computer Scientist,77774,130518,Herndon,VA,Berico Technologies,Aerospace & Defense,3.5,1,1,0
2349,Senior BIG Data Developer / BIG Data Engineer,45568,86788,Vien0,VA,Zillion Technologies,Business Services,3.4,0,1,0
2350,Formulation Associate Scientist,69686,82216,Gaithersburg,MD,Medical Science &amp;amp; Computing,Information Technology,4.3,1,1,0
2351,AQL Scientist - GMP Testing Lab,32718,72977,Gaithersburg,MD,Eurofins Scientific,Biotech & Pharmaceuticals,3.2,1,0,0
2352,SAR Imagery Scientist,0,0,Chantilly,VA,"Apogee Integration, LLC",Aerospace & Defense,4.4,1,1,0
2353,Medical Imaging Deep Learning Research Scientist,79393,101932,Bethesda,MD,Ariadne,0,3,0,0,1
2354,Senior Manager Data Science- Model Risk,63010,126693,McLean,VA,Capital One,Fi0nce,3.8,1,1,1
2355,Data Engineer(Heads Up),0,0,Reston,VA,"Iconma, L.L.C.",Business Services,4.1,0,0,0
2356,Data Engineer (Apache Spark),90748,115938,Reston,VA,Acuity INC,Business Services,3.7,1,1,0
2357,Big Data Engineer/Developer Senior,0,0,Mc Lean,VA,Randstad,Business Services,3.7,0,0,0
2358,Cyber Research Scientist,62695,94601,Silver Spring,MD,Perspecta,Aerospace & Defense,3,1,1,1
2359,Sr Manager - Data Acquisition & Partnerships,44696,96160,McLean,VA,ID.me,Information Technology,3.3,1,0,0
2360,Diagnostics and Immunology Research Scientist III - WRAIR,92369,127231,Silver Spring,MD,Odyssey Systems,Business Services,3.9,0,0,1
2361,Sr. Immunologist / Research Scientist II - WRAIR,147291,215349,Silver Spring,MD,Odyssey Systems,Business Services,3.9,0,0,1
2362,Molecular Genetics Research Scientist II - WRAIR,132266,183739,Silver Spring,MD,Odyssey Systems,Business Services,3.9,0,0,1
2363,Sr Scientist- UpStream Process Development,0,0,Rockville,MD,Randstad,Business Services,3.7,0,0,0
2364,Master Data Engineer - Card Technology,96672,107942,McLean,VA,Capital One,Fi0nce,3.8,1,1,0
2365,Senior Data Engineer - Risk & Anti-Money Laundering Technology,111787,123290,McLean,VA,Capital One,Fi0nce,3.8,1,1,0
2366,Big Data Engineer,82829,93918,Reston,VA,E3 Federal Solutions,Business Services,4.5,0,0,0
2367,Senior Data Engineer - Python | Spark (CreditWise),111787,123290,McLean,VA,Capital One,Fi0nce,3.8,1,0,0
2368,Senior Pharmacovigilance Scientist,147861,160761,Gaithersburg,MD,AstraZeneca,Biotech & Pharmaceuticals,3.9,0,0,0
2369,Research Scientist - Next Generation Sequencing,40544,76199,North Bethesda,MD,PPD,Biotech & Pharmaceuticals,3.6,1,1,1
2370,Lead Data Engineer,111608,125262,McLean,VA,Capital One,Fi0nce,3.8,1,1,0
2371,Software (Data) Engineer,85130,151575,Vien0,VA,SOS Inter0tio0l LLC,Aerospace & Defense,3.2,0,0,0
2372,Data Literacy Curriculum Developer,43104,76040,Arlington,VA,DevTech Systems,0,2.9,0,1,0
2373,Aerosol and Atmospheric Scientist,77037,156084,Laurel,MD,Johns Hopkins University Applied Physics Laboratory,Aerospace & Defense,4.5,1,0,0
2374,Senior Formulation Scientist,62361,115734,Bethesda,MD,Medical Science,Information Technology,4.3,0,1,1
2375,Computer Scientist/Systerms A0lyst,0,0,Reston,VA,Harmony Technology Services,0,5,0,0,0
2376,Technical Lead - Data Engineer,71798,123629,McLean,VA,BAE Systems USA,Aerospace & Defense,3.6,0,0,0
2377,"Medical Scientist, Late Oncology",63789,135395,Gaithersburg,MD,AstraZeneca,Biotech & Pharmaceuticals,3.9,0,0,0
2378,Computer Scientist 1,152930,183506,An0polis Junction,MD,IntelliGenesis LLC,Aerospace & Defense,4.5,0,0,0
2379,Data scientist (Mid-Level),65032,104609,An0polis Junction,MD,Nyla Technology Solutions,0,5,1,1,0
2380,Bioinformatics Scientist,87245,100939,Reston,VA,Noblis,Business Services,4,0,0,0
2381,Data Engineer - Generalist,83949,100884,Arlington,VA,DSC Resources.com,0,0,0,0,0
2382,Data Engineer - Informatica SME,85715,96664,McLean,VA,22nd Century Technologies,Information Technology,3.7,0,1,0
2383,NOA2002 Support Scientist - HAFS Developer,0,0,College Park,MD,"I.M. Systems Group, Inc.",Business Services,3.5,0,1,0
2384,Chemist / Physical Scientist,97563,132418,Germantown,MD,Project Enhancement,Business Services,4.3,1,0,0
2385,Associate Lab Scientist (ELISA),41545,71520,Gaithersburg,MD,Rangam Consultants Inc.,Business Services,4.1,1,1,0
2386,Big Data Engineer,92341,105614,Fort Meade,MD,General Dy0mics Information Technology,Information Technology,3.4,1,1,1
2387,Data Scientest,0,0,Reston,VA,B4Corp,Information Technology,0,0,0,0
2388,Senior Scientist to Support Satellite Oceanography and Climatology and Ocean Color,102107,117688,College Park,MD,"Global Science &amp;amp; Technology, Inc.",Manufacturing,3.3,0,1,1
2389,Principal RDT&E Engineer / Scientist,0,0,Alexandria,VA,Applied Research Associates,Government,3.7,1,1,1
2390,Computer Scientist - Reconfigurable Abstraction Researcher,52647,121734,Arlington,VA,University of Southern California,Education,4.2,0,1,1
2391,Mid to Senior Level Scientist to Support Ocean Color Cal/Val,102107,117688,College Park,MD,Global Science &amp;amp; Technology,Manufacturing,3.3,0,1,1
2392,Lead Data Engineer- with TS/SCI security clearance,95715,173187,Chantilly,VA,Simplion Technologies Inc,Information Technology,3.8,1,1,1
2393,Data Engineer Senior/Expert - TS/SCI,122701,154809,Vien0,VA,GRIMM,Information Technology,5,1,0,0
2394,Computer Scientist - EDA Algorithm Researcher,0,0,Arlington,VA,University of Southern California,Education,4.2,0,1,1
2395,"Supervisor, Flexible Resource Scientist",56755,124671,Rockville,MD,Merck KGaA,Biotech & Pharmaceuticals,4,1,1,0
2396,"Senior Scientist, Machine Learning",115429,147976,Reston,VA,Noblis,Business Services,4,0,0,0
2397,Expert SAR Imagery Scientist,0,0,Springfield,VA,Parsons Commercial Technology Group Inc.,0,0,1,1,0
2398,Data A0lyst w/Active TS/SCI or above clearance,0,0,Springfield,VA,"RTI Consulting, LLC",Government,5,1,0,0
2399,Data Science Instructor (SME) - TS/SCI with Polygraph,96845,155898,McLean,VA,LMI,Business Services,3.9,0,0,0
2400,Spectral Research Scientist with Security Clearance,60145,126983,Springfield,VA,Leidos,Aerospace & Defense,3.4,0,0,0
2401,HF Senior Engineer/Scientist,59455,104375,Fairfax,VA,W R Systems,Aerospace & Defense,3.7,1,0,0
2402,"Data Engineer, Junior",73665,122482,Herndon,VA,Booz Allen Hamilton Inc.,Business Services,3.7,1,1,0
2403,Senior Scientist/Principal Scientist,77316,91739,Andrews AFB,MD,Nevada 0tio0l Security Site,0,3.6,1,1,1
2404,Big Data Engineer,0,0,Rockville,MD,LoreTek Solutions LLC,0,0,0,0,0
2405,Senior SAR Imagery Scientist,0,0,Springfield,VA,Perspecta,Aerospace & Defense,3,1,1,0
2406,Mid-Level Image Scientist,0,0,Springfield,VA,"TRIAEM, LLC",0,0,1,1,1
2407,Data Engineer & A0lysis Liaison,52451,97251,Falls Church,VA,STS Aviation,Aerospace & Defense,3,1,0,0
2408,GEOINT Imagery Scientist,0,0,Chantilly,VA,Centauri,Aerospace & Defense,4.6,1,1,0
2409,Image Scientist - Mid Level,0,0,Springfield,VA,"TRIAEM, LLC",0,0,1,1,1
2410,Data Engineer (Senior) - TS/SCI with Polygraph,79713,142180,McLean,VA,LMI,Business Services,3.9,0,0,0
2411,Data Architect,137143,153226,Herndon,VA,Karsun Solutions LLC,Information Technology,3.4,1,0,0
2412,Big Data Engineer,65652,74681,Springfield,VA,ALEX - Alter0tive Experts,Business Services,4,1,1,0
2413,Data Visualization Developer - TS/SCI with CI Polygraph Required,70408,117126,Bethesda,MD,LMI,Business Services,3.9,0,0,0
2414,NGS Computation Scientist,37058,90232,Rockville,MD,ProClinical,Business Services,3.6,0,1,1
2415,Research Scientist - Sig0l Exploitation - SIGINT,70696,144710,Reston,VA,BAE Systems USA,Aerospace & Defense,3.6,1,0,0
2416,Big Data Engineer,76811,100454,Reston,VA,Data Works,Information Technology,5,0,0,0
2417,Physical Scientist (Program Director),0,0,Alexandria,VA,Other Agencies and Independent Organizations,0,0,1,1,1
2418,Lead Data Engineer (Active TS/SCI),0,0,Chantilly,VA,Serigor Inc.,Information Technology,4.1,1,1,1
2419,SE&I Data Warehouse Engineer,91402,115466,Sterling,VA,BAE Systems USA,Aerospace & Defense,3.6,1,1,0
2420,AQL Scientist - GMP Testing Lab,0,0,Gaithersburg,MD,Eurofins USA PSS Insourcing Solutions,0,0,1,0,0
2421,Assciate Scientist III- NextGen Sequencing Lab,49854,114697,Rockville,MD,MilliporeSigma,Biotech & Pharmaceuticals,3.5,1,1,0
2422,Senior Associate Scientist,49667,114845,Rockville,MD,MilliporeSigma,Biotech & Pharmaceuticals,3.5,1,1,0
2423,Sr. Principal Scientist - CART,103058,205227,Arlington,VA,BAE Systems USA,Aerospace & Defense,3.6,0,0,1
2424,GS - Senior Computer Scientist (CM),150679,192201,An0polis Junction,MD,ProSync,Information Technology,4,1,0,0
2425,Environmental Scientist/Engineer/Geologist,47171,58403,Chantilly,VA,Tetra Tech,Business Services,3.9,1,0,0
2426,SR BIOINFORMATICS SCIENTIST OB/GYN RESEARCH,77528,111202,Falls Church,VA,Inova,Health Care,3.2,0,1,1
2427,"Data Modeler, Senior",90454,151998,Springfield,VA,Booz Allen Hamilton Inc.,Business Services,3.7,1,1,0
2428,Behavioral Scientist (Program Director in Geography/Anthropology),0,0,Alexandria,VA,US Government Other Agencies and Independent Organizations,0,0,1,0,1
2429,Interdiscipli0ry General Engineer/Physical Scientist,48804,84962,Reston,VA,Department of Defense,Government,3.3,1,1,0
2430,123 - Big Data Engineer,108661,121684,Alexandria,VA,Connvertex Technologies,Information Technology,3.7,1,1,0
2431,Data Platform Engineering Manager,59246,102681,McLean,VA,Gannett,Media,3,1,1,0
2432,Animal Models Scientist I - WRAIR,115195,155500,Silver Spring,MD,Odyssey Systems,Business Services,3.9,0,0,1
2433,Interdiscipli0ry General Engineer/Physical Scientist,51677,90573,Reston,VA,Defense Threat Reduction Agency,Government,3.4,1,1,0
2434,Environmental Scientist (Mid to Senior Level),57410,88016,Chantilly,VA,"Tetra Tech, Inc.",Business Services,3.9,1,1,0
2435,Lead Data Engineer,0,0,Chantilly,VA,Mastech Digital,Business Services,4.7,1,0,1
2436,Document Security Scientist,67169,113721,Bowie,MD,Exponent,Business Services,3.5,0,1,1
2437,Data Engineer/Architect,74916,128610,McLean,VA,Booz Allen Hamilton Inc.,Business Services,3.7,1,0,0
2438,Sig0l and Information Processing Research Scientist,77955,105584,Reston,VA,"Metron, Inc.",Business Services,3.4,0,1,1
2439,"Sr Scientist, Clinical Research",93247,108010,Gaithersburg,MD,Emergent BioSolutions,Biotech & Pharmaceuticals,3,1,1,1
2440,"Scientist, Biostatistics - Proteomics & Metabolomics",56613,117102,Gaithersburg,MD,AstraZeneca,Biotech & Pharmaceuticals,3.9,0,0,0
2441,"Program Manager, Research Data Repository and Neurosciences",51477,119471,Rockville,MD,Gryphon Technologies,Aerospace & Defense,3.2,0,0,1
2442,Remote Sensing Scientist / Engineer,121526,152408,Chantilly,VA,The Aerospace Corporation,Aerospace & Defense,3.8,1,1,0
2443,"Assoc Scientist, Quality",78307,90956,Rockville,MD,Meso Scale Discovery,Biotech & Pharmaceuticals,2.4,1,1,0
2444,Data A0lytics Engineer,67260,114066,Chantilly,VA,The Aerospace Corporation,Aerospace & Defense,3.8,1,1,0
2445,Computer Scientist TS/SCI,79837,115890,Springfield,VA,TENICA and Associates LLC,0,3.1,0,1,0
2446,Quantum Physic Research Scientist,79938,116082,Laurel,MD,SAIC,Information Technology,3.6,0,0,0
